continent,education_of_employee,has_job_experience,requires_job_training,no_of_employees,yr_of_estab,region_of_employment,prevailing_wage,unit_of_wage,full_time_position,case_status
1,2,1,0,0.008176450560127555,0.8657407407407423,4,0.23215537315383308,3,1,1
2,0,0,0,0.002842627648162178,0.9214099602798898,4,0.4497402518448384,3,1,1
1,0,1,0,0.004157151280113604,0.9537037037037042,3,0.42277344848593795,3,1,0
1,2,0,1,0.0019847366279407736,0.7824074074074083,1,0.13977436238464414,3,1,0
2,0,1,0,0.0038249777858975743,0.8148148148148149,2,0.3527585971444293,3,1,0
1,3,1,0,0.007639990366968668,0.9537037037037042,2,0.21052848060372398,3,1,0
3,0,1,0,0.00017439108446341524,0.9351851851851851,3,0.6017460498710919,3,0,0
2,3,0,1,0.0013386591816905969,0.6759259259259274,4,0.11034419122051863,3,1,0
1,0,0,0,0.003056996999076568,0.9354936331876389,1,0.41488644727637347,3,1,1
1,0,1,0,0.0012954766274425131,0.9490740740740744,4,0.16379937678737083,3,1,1
2,0,0,0,0.022481502088540845,0.16666666666666785,2,0.16836473665127627,3,1,0
1,3,0,1,0.003506091231450186,0.6759259259259274,2,0.0008823813387464209,3,1,1
1,0,0,0,0.0069673023700922015,0.5239009998116151,2,0.0696915476320216,3,1,1
1,3,1,0,0.00870128468098888,0.9305555555555554,2,0.20219604880600325,3,1,0
1,0,0,0,0.004773333111884337,0.8842592592592595,3,0.3894389281841021,3,1,0
1,3,0,0,0.0029580049659937383,0.9629629629629637,4,0.46619063794387344,3,1,1
1,3,1,0,0.00686104352303208,0.9675925925925934,3,0.15172487241884444,3,1,0
3,2,0,0,0.004713541882925452,0.8194444444444446,2,0.17116529185880863,3,1,1
3,0,0,0,0.012586301009007133,0.8472222222222232,2,0.001522163838763712,0,1,1
3,3,1,0,0.00027072139778606366,0.9212962962962976,2,0.4847100595478467,3,1,0
1,0,1,0,0.0010662769164334531,0.9953703703703702,1,0.3159166787433483,3,1,1
0,3,0,0,0.0015576243774814752,0.8717070388420882,3,0.19098463108711683,3,1,1
0,2,1,0,0.004977619810827195,0.9166666666666679,2,0.24541916426162685,3,1,0
2,0,1,0,0.0015014241938564512,0.768518518518519,1,0.18420151984266497,3,1,0
1,2,0,0,0.0018037020735930376,0.75,1,0.2617105411330069,3,0,0
1,3,1,0,0.0059857663657728434,0.5277777777777786,2,0.7575277321419052,3,0,0
1,0,0,1,0.0033931522434167364,0.875,3,0.14525310749655637,3,1,0
1,3,1,0,0.004273412003089214,0.75,3,0.45184538942949287,2,1,0
2,1,1,0,0.0027288052549846783,0.9907407407407423,3,0.1500750397702977,3,1,0
3,0,0,0,0.000778946843936588,0.9537037037037042,2,0.20783716446738792,3,1,1
1,0,1,0,0.002931431086456456,0.9537037037037042,1,0.21521570453042085,3,1,0
1,2,0,0,0.0010430247718383311,0.9166666666666679,2,0.4625277613501209,3,1,0
5,3,0,0,0.003905563932220759,0.6004792186614057,4,0.11971538520849592,3,1,1
1,2,0,1,0.007404147186075287,0.3333333333333339,3,0.3384091507420246,3,1,1
1,0,1,0,0.000641094843836936,0.9583333333333339,2,0.19077597638393254,3,1,0
1,3,1,0,0.0051586543651749315,0.875,2,0.4196524440500526,3,1,0
1,3,0,0,0.0022305450136606347,0.875,1,0.45170920868888775,3,1,0
3,0,0,0,0.004783298316710818,0.45370370370370416,1,0.017756418802377678,3,1,1
1,3,0,0,0.005328062847225106,0.9305555555555554,2,0.001612358352775092,0,1,1
1,0,1,0,0.0025859706524717857,0.9444444444444446,2,0.6939759993264557,3,1,0
1,3,0,0,0.0019697888207010524,0.9351851851851851,4,0.3661965379501813,3,1,1
1,0,0,0,0.0038299603883108144,0.8796296296296298,1,0.4249620831951401,3,1,0
1,0,1,0,0.004850883220570152,0.8939228119099935,4,0.18933123607273944,3,1,1
3,2,0,0,0.0015029078492962054,0.9724760745002049,1,0.0013499203934867626,0,1,1
1,3,0,0,0.009850604970976342,0.8425925925925934,3,0.440337850564411,3,0,0
1,0,0,0,0.0012207375912439066,0.9490740740740744,4,2.4981819597013382e-05,0,1,1
4,2,0,0,0.0002358431808933806,0.9583333333333339,3,0.2207733323441605,3,1,1
3,0,0,0,0.0046552401859535665,0.9272654122920064,2,0.32372697809525347,3,1,1
5,0,0,0,0.004325746161816392,0.8470903980740992,3,0.002279645946120995,0,1,1
1,0,1,0,0.008493676247103862,0.9629629629629637,3,0.13749735273427632,3,1,0
1,2,1,0,0.004281306023057448,0.8855495710445406,4,0.2718788674923228,3,1,1
3,1,0,0,0.0012622592780209103,0.9351851851851851,4,0.2745697999418738,3,1,1
1,0,1,0,0.0018468846278411213,0.976851851851853,1,0.00044237375326300934,0,1,1
1,0,0,0,0.011623112958771359,0.363878351794584,4,0.1711687693189521,3,0,1
1,0,0,0,0.005899401257276676,0.8888888888888893,4,0.10506540968516105,3,1,1
2,1,1,0,0.005394497546068312,0.9583333333333339,3,0.30098432112851176,3,1,0
1,3,0,0,0.0035575781230536706,0.3472222222222232,4,0.8544719411759425,3,0,0
1,0,1,0,0.004444481352610469,0.21759259259259345,2,0.3254647750543391,3,1,1
3,3,1,0,0.00468530713591709,0.9537037037037042,2,0.036806372001048256,3,1,0
5,3,1,0,0.0019515192785191705,0.3101851851851851,3,0.25849599271473195,3,1,0
1,0,1,0,0.00411729046080768,0.39351851851851904,4,0.31703732688066816,3,1,0
2,1,1,0,0.35309876348416774,0.8055555555555554,4,0.011644137201562965,3,1,0
1,0,1,0,0.004598942027420922,0.7129629629629637,3,0.3434732760927429,3,1,0
1,0,1,0,0.002232205881131715,0.9537037037037042,3,0.32563851749450395,3,0,0
1,3,1,0,0.007837593532313504,0.7895311237017208,2,0.3090622524637144,3,1,1
1,3,1,0,0.0002424866507777012,0.5787037037037042,1,0.3010973821574614,3,1,0
1,0,1,0,0.0029231267491010553,0.6157407407407423,4,0.21790861837040787,3,1,0
1,0,1,0,0.0014632242420216078,0.6203703703703702,3,0.556357983313328,3,0,1
2,1,0,0,0.002645761881430671,0.893518518518519,4,0.12289700420362064,3,1,0
1,3,1,0,0.03104161303448791,0.9583333333333339,0,0.49541978039567697,3,1,0
2,2,0,0,0.005590479907655769,0.8611111111111125,1,0.25219104685012106,3,1,0
1,3,1,0,0.006031267609217402,0.9176812222908797,3,0.47979453232207636,3,0,1
1,2,0,0,0.004353754139858828,0.9207083800472269,4,0.3126736933712443,3,1,1
2,1,1,0,0.0003039387472076665,0.9537037037037042,2,0.005340350455287099,3,1,0
2,0,1,0,0.23420888730183775,0.9212962962962976,2,0.3111570882395182,3,1,0
2,2,0,1,0.008262815668623722,0.6898148148148149,4,0.09392177132223466,3,1,1
1,0,0,0,0.0025128924837442596,0.5925925925925934,2,0.21177660043037502,3,1,0
1,2,1,0,0.0008221293981846718,0.8611111111111125,4,0.22621229150241076,3,1,1
2,2,1,0,0.009011866898080867,0.8240740740740744,4,0.1782081575175202,3,1,0
3,0,1,0,0.0008686336873749158,0.8842592592592595,1,0.21427913691571338,3,1,0
3,3,0,0,0.0039661515209393865,0.9212962962962976,1,0.0319498541423913,3,1,0
1,2,0,0,0.004204943558999835,0.828934459464524,1,0.0014227172532494956,0,1,1
1,0,1,0,0.004980687272682842,0.5948776983006057,3,0.0011978486948122258,0,1,1
1,0,0,0,0.0019830757604696932,0.9027777777777786,4,0.0006085828640757881,0,1,1
1,0,1,0,0.0032204220264244014,0.9490740740740744,1,0.24165149710488276,3,0,1
1,0,1,0,0.00038033865087735324,0.875,3,0.3325161931267119,3,1,1
2,2,0,0,0.0013569287238724785,0.8240740740740744,2,0.0004027256407003336,0,1,1
1,3,1,0,0.0012207375912439066,0.9537037037037042,2,0.014583034748757762,3,1,0
1,0,0,0,0.0009785189387837602,0.8030256440125082,4,0.0006762992145783395,0,1,1
1,3,0,0,0.0008570076150773548,0.5925925925925934,2,0.4265405517472759,3,1,0
3,3,0,0,0.0026856227007365945,0.3333333333333339,3,0.000317452124268915,0,1,1
1,2,1,0,0.006009018510367965,0.3148148148148149,4,0.14806782274428967,3,1,1
1,0,1,0,0.23864340344962173,0.893518518518519,2,0.37068467547095546,3,1,1
2,2,1,0,0.00331841320721813,0.6898148148148149,4,0.46949841706931217,3,1,1
1,2,1,0,0.008985293018543585,0.17592592592592737,2,0.010013852927098959,3,1,1
3,0,1,0,0.007458955812620932,0.9583333333333339,2,0.18777329600078832,3,1,0
2,1,0,0,0.0002989561447944261,0.976851851851853,4,0.030252591624675872,3,1,0
1,0,1,0,0.007352660294471802,0.9259259259259274,4,0.024447413727600027,3,1,0
1,3,1,0,0.0001179215904466903,0.17592592592592737,2,0.07632250171114296,3,1,0
3,3,0,0,0.12854407424241093,0.924195503465265,4,0.28624797733525753,3,0,1
1,0,0,0,0.0005314775907456464,0.9398148148148149,4,0.0870934052105495,3,1,1
1,2,0,0,0.00043348640995191786,0.9722222222222232,2,0.1708680876522014,3,1,1
1,0,0,0,0.0011292912829225879,0.8798751811067271,2,0.19949075352391568,3,1,1
1,2,0,1,0.001956501880932411,0.9953703703703702,1,0.4267943673351257,3,1,1
1,1,1,1,0.025970430002456697,0.9600497610754349,3,0.2959748451030072,3,1,1
1,0,1,1,0.005045897456157657,0.95761694521746,4,0.4370803165643377,3,1,1
2,1,1,0,0.0007490512294571454,0.9675925925925934,4,0.12332146080690105,3,1,0
1,2,1,0,0.0026739966284390335,0.8657407407407423,2,0.22446261803943823,3,1,1
3,3,1,0,0.0038289796998997655,0.8955503454764406,4,0.3269029129458693,3,0,1
1,0,0,0,0.005175263039885732,0.4120370370370381,4,0.3832228898285405,3,1,1
1,0,1,0,0.00038366038581951357,0.41666666666666785,1,0.37962968564498034,3,1,0
2,2,1,0,0.0073161212101080396,0.8657407407407423,3,0.4270636273916019,3,1,1
3,2,0,1,0.0035253120527785065,0.9889216831187647,2,0.1393278491148115,3,1,1
1,0,0,0,0.0015790247815759197,0.9708392841801597,3,0.1604274901708189,3,1,1
1,0,1,0,0.00823790265655752,0.5972222222222232,1,0.12179743948898936,3,1,0
1,0,0,0,0.0014565807721372871,0.8287037037037042,2,0.2911558121630104,3,1,1
1,0,0,0,0.0031772394721763177,0.851851851851853,4,0.3147204686215932,3,1,1
1,2,0,0,0.0034116548683908766,0.19164377211450273,1,0.300576515399346,3,1,1
1,0,0,0,0.0006676687233742183,0.8055555555555554,2,0.07157584947413367,3,1,1
1,0,1,0,0.00561041031730873,0.8981481481481488,2,0.1993563028677377,3,1,1
2,1,1,0,0.002909839809332414,0.9537037037037042,4,0.19567951685396479,3,1,0
1,0,0,0,0.002004667037593735,0.03240740740740833,3,0.00132153242976281,0,1,1
1,3,1,0,0.002557735905463423,0.8055555555555554,4,0.05275023266457602,3,1,1
1,0,0,0,0.0027271443875135984,0.5555555555555571,0,0.15880899642477875,3,1,0
1,3,0,0,0.0009450335910446025,0.8796296296296298,2,0.08309112623729001,3,1,1
1,2,0,0,0.005970818558533122,0.9861111111111125,1,0.4096126622723494,3,0,1
2,1,1,0,0.001546267615575615,0.9675925925925934,4,0.4253221617395423,3,1,1
1,3,1,0,0.0011028160007972164,0.9074074074074083,3,0.31465668578564376,3,1,0
1,0,0,0,0.005052358847025802,0.9305555555555554,4,0.27884694659814924,3,1,1
1,0,1,0,0.0038399255931372955,0.3611111111111125,4,0.3320245389875221,3,1,0
1,0,1,0,0.0026158662669512286,0.9537037037037042,2,0.2641803403572611,3,1,0
1,0,0,0,0.0023401622667519246,0.8333333333333339,3,0.3670146875295799,3,1,0
1,2,0,0,0.0003430552943182552,0.8302679015490293,3,0.25001319887531354,3,0,1
1,3,0,0,0.002458083857198615,0.5046296296296298,1,0.2088536485921676,3,1,0
1,3,0,0,0.0032436741710195234,0.9583333333333339,3,0.20886025869942954,3,1,0
3,3,0,0,0.005706740630631379,0.29166666666666785,2,0.0006544451040151487,0,1,1
1,1,0,0,0.005889436052450195,0.4120370370370381,1,0.16163254603387636,3,1,1
3,3,1,0,0.002537805495810462,0.8194444444444446,2,0.09734120173810747,3,1,0
1,3,0,0,0.008741145500294804,0.9259259259259274,1,0.31705906818133067,3,1,0
1,2,0,0,0.0006676687233742183,0.9398148148148149,1,0.48322632542395805,3,1,1
1,1,0,0,0.005497471329275281,0.9861111111111125,1,0.39901384085441155,3,1,0
1,0,1,0,0.004356455376643221,0.6712962962962976,4,0.4857045830793058,3,1,0
1,0,0,1,0.008138250608292711,0.9398148148148149,2,0.017964370897187287,3,1,1
2,0,1,0,0.004999211087951237,0.7407407407407423,3,0.351342499141766,3,1,0
1,0,0,0,0.004318255424808378,0.8657407407407423,3,0.4610536447756608,3,1,1
1,0,1,0,0.00038366038581951357,0.9166666666666679,4,7.098753958973764e-05,0,1,1
1,2,1,0,0.0024115795680083704,0.9212962962962976,2,0.06868566622453287,3,1,1
3,2,1,0,0.0035559172555825907,0.875,2,0.005003454277585601,1,1,0
1,2,1,0,0.004588976822594441,0.9259259259259274,1,0.01668257398377512,3,1,1
1,0,1,0,0.006435861450435562,0.9444444444444446,1,0.08701527436926369,3,1,0
5,0,1,0,0.0009118162416229997,0.893518518518519,4,0.6233388894041691,3,1,1
1,2,1,0,0.002595935857298267,0.9351851851851851,2,0.19816363275603288,3,1,0
1,0,1,0,0.003370083261241481,0.9641992068634905,4,0.2987206934498131,3,1,1
2,0,0,1,0.0014499373022529667,0.9212962962962976,4,0.024929920230199847,3,1,0
1,3,0,0,0.006949727734716749,0.9173121087636027,2,0.012564670441432132,3,1,1
1,2,0,0,0.0005152096128188394,0.898890359192004,4,0.2821100705543821,3,1,1
1,3,0,0,0.0016655533332514245,0.9228629812951124,3,0.04538873968226949,3,1,1
1,2,1,0,0.0058595404379707524,0.9629629629629637,4,0.4835833338711485,3,1,0
1,1,1,0,0.001155963759871781,1.0,3,0.1309193561829585,3,0,0
5,0,0,0,0.00031728215382372167,0.9398846934023081,3,0.00040633422753182243,0,1,1
2,1,1,0,0.0053197585098697054,0.8981481481481488,3,0.14343889933709278,3,1,0
1,3,0,0,0.00469361147327249,0.9027777777777786,3,0.23670945510961386,3,1,1
1,0,0,1,0.002537069984704425,0.9368397145243443,2,0.11054556438203966,3,1,1
3,3,0,0,0.004761707039586776,0.8194444444444446,2,0.054391512899461564,3,0,0
1,0,0,0,0.0006842773980850198,0.9351851851851851,3,0.0007675136515702307,0,1,1
2,3,0,1,0.02330400394637729,0.7089112820448278,1,0.3494838680125989,3,1,1
2,2,0,0,0.00537788887135751,0.9537037037037042,1,0.0013441881808091132,0,1,0
1,3,1,0,9.300857838048812e-05,0.893518518518519,1,0.5316278803601524,3,1,0
1,0,1,0,0.004844750413140784,0.9120370370370381,4,0.0015428529182780694,0,1,1
1,2,1,0,0.000858668482548435,0.9444444444444446,2,0.34749206467039595,3,1,1
1,0,1,0,0.0033417487980166366,0.8855804469266361,2,0.1224047708559441,3,0,1
1,0,1,0,0.0037751517617651696,0.9398148148148149,2,0.40901521508944577,3,1,0
1,2,1,0,0.00647945559392809,0.976659098452315,2,0.3762567890325847,3,0,1
5,2,0,0,0.003745256147285727,0.9398148148148149,2,0.0013727281804194553,0,1,1
1,2,1,0,0.0012382083231477286,0.8177376017054465,1,0.22332849880672545,3,1,1
1,0,1,0,0.0031696800006311065,0.9828152604516619,3,0.37186176446679026,3,1,1
1,3,0,0,0.002144179905164467,0.5046296296296298,1,0.3592783871588149,3,1,1
1,3,0,0,0.0005132080485637648,0.9398148148148149,2,0.4217693700600955,3,1,1
3,3,0,0,0.007482207957216054,0.9305555555555554,2,0.2132077982989163,3,1,0
1,1,1,0,0.004650428919024407,0.976851851851853,4,0.32484364426437373,3,1,0
1,3,1,0,0.015492571770235594,0.8194444444444446,1,0.39157393017466696,3,1,0
1,0,1,0,0.0027529618246734115,0.9720380913131594,1,0.030034802094891375,3,1,1
1,0,1,0,0.004241855521138691,0.39351851851851904,3,0.16911261859755375,3,1,0
1,0,0,0,7.016156883998874e-05,0.9814814814814827,4,0.09153685948579576,3,1,1
2,0,1,0,0.0029729527732334595,0.9861111111111125,3,0.15718726456397591,3,1,0
1,3,0,0,0.00411729046080768,0.9120370370370381,3,0.2782791352515954,3,1,1
1,3,1,0,0.0018136672784195185,0.7916666666666679,1,0.0013230655987173118,3,1,0
1,0,0,0,7.307816872752638e-05,0.976851851851853,3,0.0010894966754282258,0,1,1
2,1,1,0,0.0011692506996404221,0.9722222222222232,4,0.2022253400396048,3,1,0
1,3,0,1,0.006158110541751796,0.9220968458939518,2,0.1842867399381937,3,1,1
1,0,1,0,0.008898927910047419,0.9027777777777786,3,0.35266286023546,3,1,0
3,3,0,1,0.00743570366802581,0.9675925925925934,4,0.18434675423729247,3,1,0
2,2,1,0,0.00812662453599515,0.3842592592592595,3,0.03544193308310042,3,1,1
1,0,1,0,0.0022218998430553827,0.928961262160182,1,0.03159684225180358,3,1,1
1,3,0,0,0.0035264882682226597,0.9212962962962976,3,0.001435927746423459,0,1,1
1,2,1,0,0.005460932244911517,0.9537037037037042,4,0.1483032804039144,3,1,0
1,0,1,0,0.003605743279714995,0.9537037037037042,4,0.1425264225872405,3,1,1
1,2,1,0,0.005748262317408382,0.9398148148148149,2,0.05842273850357434,3,1,1
1,3,1,0,0.007174044655219482,0.7278959693762135,4,0.11258872853619445,3,1,1
1,3,1,0,0.0015944327722369393,0.8888888888888893,2,0.7165609188442317,3,1,0
0,0,0,0,0.0016675109409644657,0.9212962962962976,1,0.2792904190076287,3,1,0
2,0,1,0,0.0009350683862181217,0.9212962962962976,2,0.06688846890982397,3,1,0
1,1,0,0,0.0016854599041617171,0.9647009660703587,1,0.12883974996473438,3,1,1
3,3,1,0,0.003242013303548443,0.004629629629629761,4,0.3266820685987828,3,1,0
1,2,0,0,0.0009749292055240452,0.9814814814814827,1,0.11933562878299003,3,1,1
1,2,0,0,0.0015212341673252498,0.8908938708453097,3,0.0021100244138671457,0,1,1
3,3,1,0,0.002680640098323354,0.6944444444444446,3,0.09364709160435417,3,1,0
1,3,1,0,0.002680640098323354,0.8101851851851851,4,0.4037125933094136,3,1,0
1,0,1,0,0.002451440387314294,0.9537037037037042,2,0.15908449065824598,3,0,0
1,0,1,0,0.004472716099618831,0.7546296296296298,1,0.2164214695465593,3,1,0
1,0,1,0,0.001682458748204187,0.9675925925925934,4,0.13887560708967686,3,1,0
1,0,0,1,0.0058695056427972335,0.976851851851853,3,0.1307467728611287,3,1,1
3,0,0,0,0.0005032089323923107,0.9647663737599005,2,0.00048059575518488083,0,1,1
1,2,0,0,0.0007304133015615016,0.7214800749667923,2,0.2190308254014768,3,1,1
2,3,1,0,0.001684119615675267,0.9120370370370381,2,0.15202705770154007,3,1,0
5,2,0,0,0.004304968485039737,0.8981481481481488,3,0.20502232390956435,3,1,0
1,0,1,0,0.0010031639525324076,0.7407407407407423,3,0.05839222549659263,3,1,0
1,2,0,0,0.017211569602803543,0.9212962962962976,1,0.8122444770425904,3,1,1
3,0,1,0,0.42587631519942865,0.8472222222222232,3,0.22552051714905344,3,1,1
1,0,1,1,0.002185701591941471,0.9074074074074083,4,0.17612027212089834,3,1,0
1,2,0,0,0.003908593604480448,0.6408631923447814,4,0.20957349063855246,2,1,1
1,2,1,0,0.001076242121259934,0.9490740740740744,1,0.1281293896780543,3,1,0
5,2,1,0,0.0027869356164724832,0.8425925925925934,3,0.14471800208356406,3,1,0
1,0,1,0,0.0034629086772021023,0.9861111111111125,4,0.001655138591044165,0,1,1
1,0,1,1,0.027279748212491385,0.8981481481481488,1,0.06910764795353039,3,1,1
2,3,1,0,0.007369268969182604,0.9120370370370381,3,0.40417389107923457,3,1,0
1,3,1,0,0.0016293109891296223,0.9629629629629637,1,0.19753351096709038,3,1,0
1,3,1,0,0.004047534027022314,0.9629629629629637,1,0.2095575466967589,3,1,0
1,3,1,0,0.008998579958312226,0.9212962962962976,4,0.48431094691032417,3,0,0
1,3,1,0,0.003982760195650188,0.9490740740740744,2,0.32168382502802595,3,1,0
1,3,1,0,0.00025743445801742245,0.9120370370370381,4,0.22572546180169648,3,1,0
1,0,0,0,0.0023441289195930705,0.982117860174857,1,0.454389053398336,3,1,1
5,3,1,0,0.0007410565773156492,0.909852141825208,2,0.36650616329481306,3,1,1
3,0,1,0,0.004018872227288228,0.9462023138537261,2,0.3548120328276524,3,1,1
2,2,0,1,0.0006726513257874588,0.9490740740740744,3,0.5248683408155502,3,1,1
1,1,1,0,0.1406239879088848,0.8472222222222232,4,0.13730735130989846,3,0,0
3,0,0,0,0.0013004592298557535,0.893518518518519,2,0.17619464365947593,3,1,0
2,0,1,0,0.0031440221227547146,0.9675925925925934,2,0.14229093360009318,3,1,0
1,3,0,0,0.0071446798540583285,0.2836361616524965,2,0.006808097584733144,3,1,1
1,3,1,0,0.004834785208314303,0.9814814814814827,4,0.284138196487489,3,1,0
5,0,0,0,0.0023733796161735272,0.9537037037037042,1,0.3952682596010782,3,1,0
1,3,1,0,0.0021242494955115055,0.8425925925925934,4,0.1855906135208742,3,1,0
1,0,1,0,0.00423189031631221,0.893518518518519,2,0.11972477926833576,3,1,1
3,2,0,0,0.0018954350597692737,0.827026181492674,4,0.002650867391470339,0,1,1
1,1,1,0,0.20285835291772894,0.9212962962962976,2,0.35803120715784087,3,1,0
3,3,1,0,0.04148348682516878,0.8472222222222232,4,0.011720075116268975,3,1,0
1,3,0,0,0.0044245509429575065,0.7453703703703702,4,0.12998216201779966,3,1,0
3,3,1,0,0.006313308997002133,0.7485843711426773,3,0.40704192950708046,3,0,1
3,3,1,0,0.0027991051376512113,0.8993838355518468,4,0.31703650744691836,3,0,1
1,3,1,0,0.00457070728041256,0.9629629629629637,3,0.06642955203171823,3,1,0
1,1,0,0,0.007859224873151247,0.9722222222222232,1,0.3186152941924428,3,1,0
2,0,1,0,0.003677160580971441,0.9537037037037042,1,0.028560842750932496,3,1,0
1,0,1,0,0.08838638420847209,0.8194444444444446,1,0.2553872373401709,3,0,0
1,0,0,0,0.0006608193692181688,0.9149483833079174,3,0.15836266870140198,3,1,1
1,0,0,0,0.028099386731594726,0.8315339474134396,4,0.3845198269056048,3,1,1
1,2,0,0,0.0014929614881362798,0.11167678906520104,3,0.1470937984239291,3,1,1
1,0,0,0,0.004074107906559596,0.9074074074074083,3,0.5542344158685006,3,1,1
1,2,1,0,0.0009699466031108047,0.8981481481481488,1,0.2382366091797824,3,1,1
3,3,1,0,0.0031701614062961594,0.336712610348966,3,0.226581981767749,3,0,1
1,3,0,0,0.007228487521477516,0.9390403991390053,4,0.24063832875707877,3,0,1
1,0,1,0,0.004072447039088516,0.9583333333333339,1,0.3134303699147004,3,1,0
1,0,1,1,0.00023750404836446075,0.3148148148148149,3,0.3856109555464136,3,1,0
1,0,1,0,0.0019614844833456516,0.9074074074074083,2,0.49504244038633954,3,0,0
2,3,1,0,0.0031440221227547146,0.8981481481481488,3,0.07782174295870299,3,1,0
1,3,1,1,0.00011459985550453002,0.9120370370370381,4,0.33862173931017436,3,1,0
1,0,0,0,0.0028998746045059334,0.9166666666666679,2,0.32906061074979504,3,1,1
1,3,0,0,0.0029613267009358985,0.3101851851851851,1,0.35368570384732106,3,1,0
1,1,1,0,0.003972794990823708,0.9166666666666679,4,0.3097485088422714,3,1,0
1,3,0,0,0.008168146222772154,0.8101851851851851,4,0.2479649953831549,3,1,1
1,3,1,1,0.0019996844351804948,0.8657407407407423,1,0.5105947070177612,3,1,0
3,0,1,0,0.001303780964797914,0.35185185185185297,3,0.0969671824461623,2,1,1
2,0,0,1,0.0032121176890690007,0.9305555555555554,4,0.006584491686571947,3,1,0
1,0,1,0,0.0011974854466487847,0.9490740740740744,4,0.1469117118514223,3,1,0
3,0,0,0,0.004495765767409819,0.8511685869176442,2,0.0020580082065254275,0,1,1
2,3,1,0,0.0027537182670508806,0.18981481481481488,3,0.24170350079234648,3,1,0
1,3,0,0,0.0026391020945602606,0.8804785825012126,4,0.14489348332941124,3,1,1
3,3,0,0,0.03732301381011302,0.976851851851853,3,0.16296264998708912,3,0,0
1,3,0,0,0.02935642933524677,0.9139349605367072,3,0.06327874335786861,3,1,1
1,0,1,1,0.004833277851048476,0.9583333333333339,2,0.12662557323895166,3,1,1
2,2,0,0,0.0009931987477059267,0.9814814814814827,4,0.38544883561712173,3,0,1
1,0,0,0,0.0035077520989212664,0.9537037037037042,2,0.19390296437662854,3,1,1
3,0,0,0,0.0006925817354404204,0.9444444444444446,4,0.13598711552629475,3,1,0
1,0,1,0,0.0012190767237728265,0.9583333333333339,3,0.4333003732395812,3,1,0
3,2,0,0,0.0037269866051038458,0.8101851851851851,3,0.3198844034592147,3,1,0
1,2,0,0,0.0015512502179888556,0.9583333333333339,2,0.13053487349847545,3,1,1
1,3,0,0,0.0017583818903049245,0.12191666580488442,2,0.02954165673389017,3,1,1
1,0,1,0,0.0038299603883108144,0.9305555555555554,3,0.3748476333074687,3,1,0
1,3,1,0,0.0008005381210606299,0.8287037037037042,2,0.11286637006250742,3,1,0
1,3,0,0,0.00206113653161046,0.9675925925925934,3,0.240248431351608,3,0,0
1,2,1,0,0.00258382751971829,0.8841701082629012,3,0.2724197937469732,3,1,1
1,3,1,0,0.0016043979770634202,0.9490740740740744,1,0.31234568577328914,3,1,0
3,0,1,0,0.0022826109927955042,0.9229366803865215,2,0.0007579214978706175,0,1,1
1,3,0,0,0.0061003662212773735,0.9351851851851851,2,0.7167855371810476,3,1,0
1,0,0,0,0.001649241398782584,0.9398148148148149,4,0.32760923795671965,3,1,1
1,0,1,0,0.004376385786296183,0.8842592592592595,2,0.108820890435626,3,1,0
2,2,0,0,0.006654677709408059,0.924296896873498,1,0.34315863135542785,3,0,1
3,3,0,0,0.0010197726272432091,0.9305555555555554,2,0.34909396620941296,3,0,0
1,3,0,0,0.0004309573594616931,0.8706596962543471,4,0.25465334439712245,3,1,1
1,0,0,0,0.002343590205799465,0.9305555555555554,2,0.12407415200762403,3,1,1
3,0,1,0,0.035608998579958306,0.8194444444444446,3,0.30497046642764847,2,1,1
2,0,1,0,0.0014233634227156843,0.9166666666666679,3,0.22013130609664194,3,1,0
1,0,0,1,0.00229365797756168,0.36574074074074225,3,0.24500777123525752,3,1,1
3,3,1,0,0.005665218943854375,0.9120370370370381,2,0.23877694628904364,3,1,0
0,3,0,0,0.0025444489656947823,0.8564814814814827,3,0.17860974502932564,3,1,1
2,0,0,0,0.002599257592240427,0.5694444444444446,4,0.07764455449105563,3,1,1
3,0,1,0,0.003424708725367259,0.7962962962962976,4,0.5207625243802019,3,1,0
1,0,1,1,0.0041927261533292294,0.8751049914933478,2,0.25911950681996077,2,1,1
1,0,1,0,0.0033577055086760873,0.9163729889428623,1,0.18874492514405805,3,1,1
3,3,0,0,0.0023385013992808443,0.9166666666666679,1,0.41362371295192807,3,1,0
2,2,1,0,0.00628804424550943,0.9305555555555554,3,0.09225126250879272,3,1,1
1,0,0,0,0.002549431568108023,0.9212962962962976,3,0.23783386254964195,3,1,0
1,3,0,0,0.008129946270937312,0.875,4,0.08543204403369756,3,1,0
3,3,0,0,0.001775467326584675,0.17592592592592737,1,0.0011330544628074485,0,1,1
5,0,0,1,0.003482839086855064,0.9212962962962976,3,0.13186300381776642,3,1,0
1,0,0,0,0.0022189189413630737,0.9583333333333339,3,0.4428776041465607,3,1,0
1,0,1,0,0.001738928242220912,0.9212962962962976,3,0.0004717126046988477,0,1,0
0,3,1,0,0.00514868916034845,0.3472222222222232,2,0.46231316782052684,3,1,0
2,3,0,0,0.006268113835856468,0.9166666666666679,1,0.1426230366668417,3,1,0
2,3,0,0,0.0044129248706599455,0.9537037037037042,2,0.2778210328890764,3,1,0
1,3,0,0,0.0010313986995407701,0.9120370370370381,4,0.18927842682259122,3,1,1
1,3,0,0,0.007292514858926058,0.9861111111111125,2,0.0009022927174362299,0,1,1
